%Time, Value
12:53:09, 264
12:53:09, 243
12:53:09, 275
12:53:09, 321
12:53:09, 360
12:53:09, 336
12:53:09, 290
12:53:09, 267
12:53:09, 259
12:53:09, 282
12:53:09, 312
12:53:09, 321
12:53:09, 260
12:53:09, 193
12:53:09, 225
12:53:09, 295
12:53:09, 327
12:53:09, 224
12:53:09, 108
12:53:09, 117
12:53:09, 178
12:53:09, 204
12:53:09, 234
12:53:09, 253
12:53:09, 256
12:53:09, 240
12:53:09, 177
12:53:09, 151
12:53:09, 203
12:53:09, 233
12:53:09, 227
12:53:09, 185
12:53:09, 134
12:53:09, 164
12:53:09, 277
12:53:09, 345
12:53:09, 279
12:53:09, 180
12:53:09, 137
12:53:09, 89
12:53:09, 105
12:53:09, 133
12:53:09, 73
12:53:09, 37
12:53:09, 74
12:53:09, 122
12:53:09, 144
12:53:09, 141
12:53:09, 116
12:53:09, 70
12:53:09, 66
12:53:09, 105
12:53:09, 125
12:53:09, 105
12:53:09, 56
12:53:09, 17
12:53:09, 50
12:53:09, 145
12:53:09, 245
12:53:09, 253
12:53:09, 194
12:53:09, 232
12:53:09, 273
12:53:09, 243
12:53:09, 183
12:53:09, 116
12:53:09, 169
12:53:09, 215
12:53:09, 210
12:53:09, 154
12:53:09, 101
12:53:09, 72
12:53:09, 70
12:53:09, 88
12:53:09, 107
12:53:09, 81
12:53:09, 88
12:53:09, 117
12:53:09, 90
12:53:09, 51
12:53:09, 57
12:53:09, 57
12:53:09, 50
12:53:09, 67
12:53:09, 73
12:53:09, 114
12:53:09, 131
12:53:09, 83
12:53:09, 6
12:53:09, 5
12:53:09, 88
12:53:09, 144
12:53:09, 157
12:53:09, 129
12:53:09, 108
12:53:09, 120
12:53:09, 104
12:53:09, 58
12:53:09, 44
12:53:09, 53
12:53:09, 60
12:53:09, 74
12:53:09, 37
12:53:09, -24
12:53:09, 17
12:53:09, 69
12:53:09, 18
12:53:09, -37
12:53:09, -42
12:53:09, 22
12:53:09, 104
12:53:09, 129
12:53:09, 93
12:53:09, 51
12:53:09, 66
12:53:09, 104
12:53:09, 82
12:53:09, 74
12:53:09, 83
12:53:09, 76
12:53:09, 57
12:53:09, 72
12:53:09, 77
12:53:09, 68
12:53:09, 90
12:53:09, 104
12:53:09, 134
12:53:09, 200
12:53:09, 198
12:53:09, 129
12:53:09, 108
12:53:09, 145
12:53:09, 151
12:53:09, 115
12:53:09, 60
12:53:09, 53
12:53:09, 70
12:53:09, 119
12:53:09, 267
12:53:09, 503
12:53:09, 720
12:53:09, 851
12:53:09, 884
12:53:09, 872
12:53:09, 897
12:53:09, 978
12:53:09, 1.01e+003
12:53:09, 924
12:53:09, 856
12:53:09, 836
12:53:09, 759
12:53:09, 656
12:53:09, 585
12:53:09, 568
12:53:09, 551
12:53:09, 549
12:53:09, 540
12:53:09, 488
12:53:09, 467
12:53:09, 450
12:53:09, 387
12:53:09, 306
12:53:09, 230
12:53:09, 178
12:53:09, 205
12:53:09, 252
12:53:09, 246
12:53:09, 195
12:53:09, 156
12:53:09, 139
12:53:09, 137
12:53:09, 131
12:53:09, 97
12:53:09, 48
12:53:09, 5
12:53:09, -22
12:53:09, 17
12:53:09, 38
12:53:09, -9
12:53:09, -61
12:53:09, -57
12:53:09, -73
12:53:09, -126
12:53:09, -131
12:53:09, -76
12:53:09, -70
12:53:09, -115
12:53:09, -152
12:53:09, -155
12:53:09, -156
12:53:10, -156
12:53:10, -155
12:53:10, -147
12:53:10, -155
12:53:10, -177
12:53:10, -188
12:53:10, -210
12:53:10, -228
12:53:10, -234
12:53:10, -212
12:53:10, -186
12:53:10, -198
12:53:10, -242
12:53:10, -250
12:53:10, -252
12:53:10, -249
12:53:10, -262
12:53:10, -257
12:53:10, -244
12:53:10, -244
12:53:10, -257
12:53:10, -232
12:53:10, -186
12:53:10, -198
12:53:10, -231
12:53:10, -188
12:53:10, -129
12:53:10, -129
12:53:10, -166
12:53:10, -215
12:53:10, -195
12:53:10, -136
12:53:10, -151
12:53:10, -161
12:53:10, -165
12:53:10, -181
12:53:10, -196
12:53:10, -181
12:53:10, -156
12:53:10, -148
12:53:10, -157
12:53:10, -171
12:53:10, -181
12:53:10, -196
12:53:10, -194
12:53:10, -157
12:53:10, -140
12:53:10, -133
12:53:10, -125
12:53:10, -101
12:53:10, -58
12:53:10, -46
12:53:10, -76
12:53:10, -135
12:53:10, -166
12:53:10, -132
12:53:10, -87
12:53:10, -83
12:53:10, -84
12:53:10, -131
12:53:10, -137
12:53:10, -74
12:53:10, -38
12:53:10, -53
12:53:10, -94
12:53:10, -97
12:53:10, -85
12:53:10, -97
12:53:10, -83
12:53:10, 76
12:53:10, 336
12:53:10, 567
12:53:10, 691
12:53:10, 716
12:53:10, 775
12:53:10, 876
12:53:10, 981
12:53:10, 1.03e+003
12:53:10, 972
12:53:10, 884
12:53:10, 806
12:53:10, 733
12:53:10, 659
12:53:10, 613
12:53:10, 604
12:53:10, 611
12:53:10, 636
12:53:10, 613
12:53:10, 595
12:53:10, 514
12:53:10, 422
12:53:10, 400
12:53:10, 397
12:53:10, 363
12:53:10, 300
12:53:10, 277
12:53:10, 290
12:53:10, 260
12:53:10, 215
12:53:10, 187
12:53:10, 181
12:53:10, 167
12:53:10, 131
12:53:10, 83
12:53:10, 37
12:53:10, 27
12:53:10, 42
12:53:10, 73
12:53:10, 98
12:53:10, 64
12:53:10, 4
12:53:10, -41
12:53:10, -75
12:53:10, -103
12:53:10, -131
12:53:10, -122
12:53:10, -103
12:53:10, -139
12:53:10, -184
12:53:10, -194
12:53:10, -157
12:53:10, -92
12:53:10, -70
12:53:10, -85
12:53:10, -107
12:53:10, -123
12:53:10, -147
12:53:10, -158
12:53:10, -158
12:53:10, -164
12:53:10, -179
12:53:10, -185
12:53:10, -165
12:53:10, -137
12:53:10, -150
12:53:10, -162
12:53:10, -168
12:53:10, -167
12:53:10, -139
12:53:10, -85
12:53:10, -58
12:53:10, -61
12:53:10, -53
12:53:10, -12
12:53:10, 32
12:53:10, 60
12:53:10, 73
12:53:10, 84
12:53:10, 115
12:53:10, 170
12:53:10, 193
12:53:10, 192
12:53:10, 188
12:53:10, 170
12:53:10, 154
12:53:10, 146
12:53:10, 160
12:53:10, 156
12:53:10, 122
12:53:10, 91
12:53:10, 83
12:53:10, 99
12:53:10, 103
12:53:10, 50
12:53:10, -5
12:53:10, -18
12:53:10, -6
12:53:10, 3
12:53:10, -4
12:53:10, -28
12:53:10, -55
12:53:10, -74
12:53:10, -90
12:53:10, -76
12:53:10, -43
12:53:10, -29
12:53:10, -35
12:53:10, -51
12:53:10, -89
12:53:10, -119
12:53:10, -134
12:53:10, -142
12:53:10, -108
12:53:10, -72
12:53:10, -59
12:53:10, -91
12:53:10, -126
12:53:10, -130
12:53:10, -110
12:53:10, -97
12:53:10, -76
12:53:10, -66
12:53:10, -72
12:53:10, -99
12:53:10, -149
12:53:10, -198
12:53:10, -220
12:53:10, -205
12:53:10, -198
12:53:10, -227
12:53:10, -241
12:53:10, -236
12:53:10, -227
12:53:10, -220
12:53:10, -228
12:53:10, -237
12:53:10, -233
12:53:10, -225
12:53:10, -218
12:53:10, -220
12:53:10, -230
12:53:10, -243
12:53:10, -253
12:53:10, -259
12:53:10, -258
12:53:10, -273
12:53:10, -269
12:53:10, -260
12:53:10, -265
12:53:10, -243
12:53:10, -214
12:53:10, -257
12:53:10, -292
12:53:10, -315
12:53:10, -312
12:53:10, -292
12:53:10, -269
12:53:10, -265
12:53:10, -267
12:53:10, -250
12:53:10, -221
12:53:10, -196
12:53:10, -131
12:53:10, -116
12:53:10, -147
12:53:10, -170
12:53:10, -154
12:53:10, -141
12:53:10, -161
12:53:10, -155
12:53:10, -154
12:53:10, -147
12:53:10, -108
12:53:10, -92
12:53:10, -67
12:53:10, -33
12:53:10, -37
12:53:10, -55
12:53:10, -50
12:53:10, -37
12:53:10, -46
12:53:10, -73
12:53:10, -91
12:53:10, -73
12:53:10, -54
12:53:10, -41
12:53:10, -22
12:53:10, -6
12:53:10, 2
12:53:10, -6
12:53:10, -5
12:53:10, -7
12:53:10, -20
12:53:10, -26
12:53:10, -30
12:53:10, -34
12:53:10, -36
12:53:10, -46
12:53:10, -56
12:53:10, -18
12:53:10, 27
12:53:10, 37
12:53:10, 18
12:53:10, -5
12:53:10, -8
12:53:10, -3
12:53:10, -5
12:53:10, -18
12:53:10, -23
12:53:10, -35
12:53:10, -57
12:53:10, -83
12:53:10, -113
12:53:10, -124
12:53:10, -124
12:53:10, -155
12:53:10, -219
12:53:10, -265
12:53:10, -295
12:53:10, -325
12:53:10, -349
12:53:10, -374
12:53:10, -422
12:53:10, -486
12:53:10, -506
12:53:10, -508
12:53:10, -532
12:53:10, -562
12:53:10, -593
12:53:10, -601
12:53:10, -580
12:53:10, -565
12:53:10, -579
12:53:10, -612
12:53:10, -629
12:53:10, -584
12:53:10, -514
12:53:10, -529
12:53:10, -582
12:53:10, -603
12:53:10, -599
12:53:10, -582
12:53:10, -551
12:53:10, -530
12:53:10, -524
12:53:10, -514
12:53:10, -485
12:53:10, -459
12:53:10, -413
12:53:10, -366
12:53:10, -349
12:53:10, -353
12:53:10, -343
12:53:10, -318
12:53:10, -299
12:53:10, -283
12:53:10, -266
12:53:10, -241
12:53:10, -219
12:53:10, -216
12:53:10, -205
12:53:10, -189
12:53:10, -173
12:53:10, -154
12:53:10, -122
12:53:10, -76
12:53:10, -38
12:53:10, -4
12:53:10, 7
12:53:10, -35
12:53:10, -130
12:53:10, -225
12:53:10, -283
12:53:10, -325
12:53:10, -359
12:53:10, -390
12:53:10, -452
12:53:10, -518
12:53:10, -547
12:53:10, -556
12:53:10, -540
12:53:10, -516
12:53:10, -469
12:53:10, -433
12:53:10, -440
12:53:10, -481
12:53:10, -498
12:53:10, -468
12:53:10, -434
12:53:10, -404
12:53:10, -374
12:53:10, -360
12:53:10, -342
12:53:10, -314
12:53:10, -292
12:53:10, -269
12:53:10, -268
12:53:10, -262
12:53:10, -228
12:53:10, -182
12:53:10, -149
12:53:10, -132
12:53:10, -129
12:53:10, -110
12:53:10, -90
12:53:10, -50
12:53:10, 24
12:53:10, 85
12:53:10, 118
12:53:10, 147
12:53:10, 183
12:53:10, 252
12:53:10, 321
12:53:10, 358
12:53:10, 400
12:53:10, 449
12:53:10, 512
12:53:10, 581
12:53:10, 634
12:53:10, 656
12:53:10, 680
12:53:10, 716
12:53:10, 775
12:53:10, 886
12:53:10, 969
12:53:10, 995
12:53:10, 1.01e+003
12:53:10, 1.04e+003
12:53:10, 1.07e+003
12:53:10, 1.09e+003
12:53:10, 1.09e+003
12:53:10, 1.08e+003
12:53:10, 1.06e+003
12:53:10, 1.09e+003
12:53:10, 1.14e+003
12:53:10, 1.18e+003
12:53:10, 1.19e+003
12:53:10, 1.19e+003
12:53:10, 1.23e+003
12:53:10, 1.27e+003
12:53:10, 1.29e+003
12:53:10, 1.31e+003
12:53:10, 1.33e+003
12:53:10, 1.36e+003
12:53:10, 1.38e+003
12:53:10, 1.37e+003
12:53:10, 1.36e+003
12:53:10, 1.37e+003
12:53:10, 1.38e+003
12:53:10, 1.38e+003
12:53:10, 1.34e+003
12:53:10, 1.3e+003
12:53:10, 1.28e+003
12:53:10, 1.28e+003
12:53:10, 1.32e+003
12:53:10, 1.36e+003
12:53:10, 1.34e+003
12:53:10, 1.31e+003
12:53:10, 1.29e+003
12:53:10, 1.27e+003
12:53:10, 1.29e+003
12:53:10, 1.33e+003
12:53:10, 1.35e+003
12:53:10, 1.36e+003
12:53:10, 1.36e+003
12:53:10, 1.35e+003
12:53:10, 1.34e+003
12:53:10, 1.34e+003
12:53:10, 1.35e+003
12:53:10, 1.35e+003
12:53:10, 1.34e+003
12:53:10, 1.32e+003
12:53:10, 1.32e+003
12:53:10, 1.33e+003
12:53:10, 1.34e+003
12:53:10, 1.32e+003
12:53:10, 1.31e+003
12:53:10, 1.31e+003
12:53:10, 1.31e+003
12:53:10, 1.3e+003
12:53:10, 1.28e+003
12:53:10, 1.26e+003
12:53:10, 1.25e+003
12:53:10, 1.24e+003
12:53:10, 1.24e+003
12:53:10, 1.22e+003
12:53:10, 1.19e+003
12:53:10, 1.17e+003
12:53:10, 1.15e+003
12:53:10, 1.13e+003
12:53:10, 1.11e+003
12:53:10, 1.1e+003
12:53:10, 1.07e+003
12:53:10, 1.03e+003
12:53:10, 1.02e+003
12:53:10, 1e+003
12:53:10, 988
12:53:10, 966
12:53:10, 940
12:53:10, 924
12:53:10, 907
12:53:10, 888
12:53:10, 876
12:53:10, 865
12:53:10, 848
12:53:10, 827
12:53:10, 801
12:53:10, 772
12:53:10, 749
12:53:10, 732
12:53:10, 714
12:53:10, 692
12:53:10, 668
12:53:10, 648
12:53:10, 632
12:53:10, 616
12:53:10, 598
12:53:10, 580
12:53:10, 563
12:53:10, 546
12:53:10, 525
12:53:10, 506
12:53:10, 492
12:53:10, 485
12:53:10, 473
12:53:10, 458
12:53:10, 443
12:53:11, 433
12:53:11, 420
12:53:11, 404
12:53:11, 390
12:53:11, 379
12:53:11, 368
12:53:11, 354
12:53:11, 342
12:53:11, 329
12:53:11, 316
12:53:11, 297
12:53:11, 281
12:53:11, 269
12:53:11, 258
12:53:11, 250
12:53:11, 248
12:53:11, 234
12:53:11, 215
12:53:11, 201
12:53:11, 196
12:53:11, 189
12:53:11, 187
12:53:11, 184
12:53:11, 177
12:53:11, 169
12:53:11, 163
12:53:11, 154
12:53:11, 149
12:53:11, 148
12:53:11, 145
12:53:11, 134
12:53:11, 119
12:53:11, 114
12:53:11, 108
12:53:11, 104
12:53:11, 98
12:53:11, 89
12:53:11, 84
12:53:11, 81
12:53:11, 70
12:53:11, 70
12:53:11, 77
12:53:11, 80
12:53:11, 68
12:53:11, 51
12:53:11, 38
12:53:11, 34
12:53:11, 28
12:53:11, 19
12:53:11, 8
12:53:11, 5
12:53:11, 6
12:53:11, 12
12:53:11, 11
12:53:11, 5
12:53:11, 7
12:53:11, 0
12:53:11, -26
12:53:11, -35
12:53:11, -26
12:53:11, -29
12:53:11, -45
12:53:11, -54
12:53:11, -57
12:53:11, -58
12:53:11, -65
12:53:11, -74
12:53:11, -91
12:53:11, -105
12:53:11, -115
12:53:11, -135
12:53:11, -161
12:53:11, -178
12:53:11, -199
12:53:11, -218
12:53:11, -226
12:53:11, -228
12:53:11, -247
12:53:11, -289
12:53:11, -338
12:53:11, -402
12:53:11, -486
12:53:11, -555
12:53:11, -613
12:53:11, -665
12:53:11, -708
12:53:11, -734
12:53:11, -746
12:53:11, -755
12:53:11, -741
12:53:11, -726
12:53:11, -730
12:53:11, -727
12:53:11, -713
12:53:11, -709
12:53:11, -685
12:53:11, -654
12:53:11, -643
12:53:11, -633
12:53:11, -603
12:53:11, -547
12:53:11, -497
12:53:11, -502
12:53:11, -517
12:53:11, -503
12:53:11, -499
12:53:11, -497
12:53:11, -485
12:53:11, -475
12:53:11, -471
12:53:11, -468
12:53:11, -486
12:53:11, -489
12:53:11, -460
12:53:11, -433
12:53:11, -430
12:53:11, -450
12:53:11, -469
12:53:11, -472
12:53:11, -461
12:53:11, -454
12:53:11, -433
12:53:11, -404
12:53:11, -396
12:53:11, -411
12:53:11, -417
12:53:11, -397
12:53:11, -365
12:53:11, -361
12:53:11, -410
12:53:11, -452
12:53:11, -466
12:53:11, -459
12:53:11, -435
12:53:11, -417
12:53:11, -421
12:53:11, -426
12:53:11, -420
12:53:11, -401
12:53:11, -380
12:53:11, -343
12:53:11, -312
12:53:11, -286
12:53:11, -259
12:53:11, -251
12:53:11, -260
12:53:11, -263
12:53:11, -257
12:53:11, -247
12:53:11, -251
12:53:11, -260
12:53:11, -277
12:53:11, -290
12:53:11, -265
12:53:11, -247
12:53:11, -251
12:53:11, -274
12:53:11, -282
12:53:11, -283
12:53:11, -280
12:53:11, -283
12:53:11, -289
12:53:11, -281
12:53:11, -238
12:53:11, -7
12:53:11, 276
12:53:11, 416
12:53:11, 456
12:53:11, 496
12:53:11, 569
12:53:11, 647
12:53:11, 678
12:53:11, 675
12:53:11, 641
12:53:11, 577
12:53:11, 482
12:53:11, 395
12:53:11, 345
12:53:11, 329
12:53:11, 322
12:53:11, 293
12:53:11, 267
12:53:11, 245
12:53:11, 219
12:53:11, 199
12:53:11, 167
12:53:11, 124
12:53:11, 55
12:53:11, 12
12:53:11, 11
12:53:11, 20
12:53:11, 17
12:53:11, 6
12:53:11, -12
12:53:11, -55
12:53:11, -86
12:53:11, -104
12:53:11, -131
12:53:11, -179
12:53:11, -183
12:53:11, -154
12:53:11, -151
12:53:11, -162
12:53:11, -182
12:53:11, -193
12:53:11, -198
12:53:11, -195
12:53:11, -178
12:53:11, -164
12:53:11, -204
12:53:11, -253
12:53:11, -259
12:53:11, -243
12:53:11, -231
12:53:11, -227
12:53:11, -249
12:53:11, -270
12:53:11, -267
12:53:11, -270
12:53:11, -290
12:53:11, -328
12:53:11, -337
12:53:11, -298
12:53:11, -279
12:53:11, -281
12:53:11, -309
12:53:11, -347
12:53:11, -353
12:53:11, -340
12:53:11, -334
12:53:11, -339
12:53:11, -361
12:53:11, -381
12:53:11, -373
12:53:11, -354
12:53:11, -346
12:53:11, -343
12:53:11, -322
12:53:11, -298
12:53:11, -307
12:53:11, -331
12:53:11, -354
12:53:11, -347
12:53:11, -328
12:53:11, -311
12:53:11, -338
12:53:11, -350
12:53:11, -307
12:53:11, -276
12:53:11, -279
12:53:11, -293
12:53:11, -291
12:53:11, -282
12:53:11, -258
12:53:11, -280
12:53:11, -323
12:53:11, -297
12:53:11, -247
12:53:11, -236
12:53:11, -257
12:53:11, -273
12:53:11, -267
12:53:11, -211
12:53:11, -118
12:53:11, -83
12:53:11, -84
12:53:11, -91
12:53:11, -92
12:53:11, -53
12:53:11, 17
12:53:11, 67
12:53:11, 50
12:53:11, 37
12:53:11, 26
12:53:11, -9
12:53:11, -49
12:53:11, -53
12:53:11, -44
12:53:11, -103
12:53:11, -152
12:53:11, -150
12:53:11, -147
12:53:11, -142
12:53:11, -148
12:53:11, -147
12:53:11, -184
12:53:11, -235
12:53:11, -227
12:53:11, -214
12:53:11, -215
12:53:11, -232
12:53:11, -277
12:53:11, -354
12:53:11, -388
12:53:11, -357
12:53:11, -375
12:53:11, -396
12:53:11, -381
12:53:11, -358
12:53:11, -375
12:53:11, -419
12:53:11, -411
12:53:11, -356
12:53:11, -337
12:53:11, -349
12:53:11, -363
12:53:11, -370
12:53:11, -348
12:53:11, -250
12:53:11, -199
12:53:11, -222
12:53:11, -228
12:53:11, -178
12:53:11, -153
12:53:11, -152
12:53:11, -101
12:53:11, -69
12:53:11, -76
12:53:11, -61
12:53:11, -45
12:53:11, 44
12:53:11, 290
12:53:11, 515
12:53:11, 608
12:53:11, 613
12:53:11, 626
12:53:11, 629
12:53:11, 643
12:53:11, 646
12:53:11, 667
12:53:11, 648
12:53:11, 572
12:53:11, 470
12:53:11, 423
12:53:11, 424
12:53:11, 421
12:53:11, 416
12:53:11, 422
12:53:11, 486
12:53:11, 521
12:53:11, 497
12:53:11, 433
12:53:11, 386
12:53:11, 370
12:53:11, 390
12:53:11, 439
12:53:11, 458
12:53:11, 459
12:53:11, 466
12:53:11, 445
12:53:11, 433
12:53:11, 440
12:53:11, 451
12:53:11, 455
12:53:11, 461
12:53:11, 491
12:53:11, 525
12:53:11, 531
12:53:11, 565
12:53:11, 699
12:53:11, 760
12:53:11, 684
12:53:11, 645
12:53:11, 617
12:53:11, 567
12:53:11, 532
12:53:11, 565
12:53:11, 538
12:53:11, 438
12:53:11, 362
12:53:11, 346
12:53:11, 370
12:53:11, 379
12:53:11, 360
12:53:11, 352
12:53:11, 317
12:53:11, 276
12:53:11, 237
12:53:11, 181
12:53:11, 134
12:53:11, 113
12:53:11, 72
12:53:11, 55
12:53:11, 16
12:53:11, -21
12:53:11, -40
12:53:11, -60
12:53:11, -85
12:53:11, -92
12:53:11, -72
12:53:11, -124
12:53:11, -211
12:53:11, -242
12:53:11, -234
12:53:11, -260
12:53:11, -300
12:53:11, -310
12:53:11, -313
12:53:11, -307
12:53:11, -282
12:53:11, -324
12:53:11, -434
12:53:11, -434
12:53:11, -405
12:53:11, -426
12:53:11, -454
12:53:11, -466
12:53:11, -473
12:53:11, -485
12:53:11, -507
12:53:11, -514
12:53:11, -503
12:53:11, -500
12:53:11, -500
12:53:11, -506
12:53:11, -519
12:53:11, -541
12:53:11, -546
12:53:11, -509
12:53:11, -441
12:53:11, -425
12:53:11, -499
12:53:11, -539
12:53:11, -477
12:53:11, -438
12:53:11, -427
12:53:11, -446
12:53:11, -507
12:53:11, -506
12:53:11, -472
12:53:11, -473
12:53:11, -494
12:53:11, -470
12:53:11, -414
12:53:11, -355
12:53:11, -299
12:53:11, -290
12:53:11, -325
12:53:11, -350
12:53:11, -337
12:53:11, -305
12:53:11, -298
12:53:11, -279
12:53:11, -267
12:53:11, -281
12:53:11, -284
12:53:11, -263
12:53:11, -195
12:53:11, -140
12:53:11, -155
12:53:11, -178
12:53:11, -168
12:53:11, -172
12:53:11, -154
12:53:11, -194
12:53:11, -238
12:53:11, -244
12:53:11, -197
12:53:11, -132
12:53:11, -120
12:53:11, -186
12:53:11, -234
12:53:11, -205
12:53:11, -158
12:53:11, -115
12:53:11, -41
12:53:11, -35
12:53:11, -72
12:53:11, -94
12:53:11, -73
12:53:11, -9
12:53:11, 58
12:53:11, 116
12:53:11, 153
12:53:11, 229
12:53:11, 304
12:53:11, 305
12:53:11, 265
12:53:11, 257
12:53:11, 289
12:53:11, 307
12:53:11, 279
12:53:11, 215
12:53:11, 181
12:53:11, 133
12:53:11, 99
12:53:11, 85
12:53:11, 76
12:53:11, 72
12:53:11, 52
12:53:11, 44
12:53:11, 88
12:53:11, 84
12:53:11, 4
12:53:11, -62
12:53:11, -76
12:53:11, -84
12:53:11, -55
12:53:11, -18
12:53:11, -18
12:53:11, -18
12:53:11, -5
12:53:11, -13
12:53:11, -24
12:53:11, -1
12:53:11, 51
12:53:11, 64
12:53:11, 27
12:53:12, 6
12:53:12, 1
12:53:12, 48
12:53:12, 85
12:53:12, 53
12:53:12, 65
12:53:12, 117
12:53:12, 115
12:53:12, 52
12:53:12, -14
12:53:12, -41
12:53:12, -27
12:53:12, -28
12:53:12, -19
12:53:12, -22
12:53:12, -7
12:53:12, 35
12:53:12, 44
12:53:12, -2
12:53:12, -60
12:53:12, -26
12:53:12, 39
12:53:12, 59
12:53:12, 32
12:53:12, -24
12:53:12, -57
12:53:12, -36
12:53:12, 22
12:53:12, 52
12:53:12, 38
12:53:12, 18
12:53:12, 54
12:53:12, 86
12:53:12, 72
12:53:12, 25
12:53:12, -9
12:53:12, -19
12:53:12, 4
12:53:12, 50
12:53:12, 72
12:53:12, 69
12:53:12, 38
12:53:12, 11
12:53:12, 35
12:53:12, 104
12:53:12, 178
12:53:12, 162
12:53:12, 59
12:53:12, 6
12:53:12, 50
12:53:12, 106
12:53:12, 124
12:53:12, 98
12:53:12, 87
12:53:12, 121
12:53:12, 152
12:53:12, 144
12:53:12, 114
12:53:12, 117
12:53:12, 149
12:53:12, 154
12:53:12, 118
12:53:12, 72
12:53:12, 69
12:53:12, 68
12:53:12, 52
12:53:12, 66
12:53:12, 107
12:53:12, 117
12:53:12, 98
12:53:12, 83
12:53:12, 86
12:53:12, 92
12:53:12, 82
12:53:12, 85
12:53:12, 104
12:53:12, 138
12:53:12, 161
12:53:12, 148
12:53:12, 114
12:53:12, 108
12:53:12, 135
12:53:12, 124
12:53:12, 91
12:53:12, 88
12:53:12, 100
12:53:12, 102
12:53:12, 74
12:53:12, 64
12:53:12, 76
12:53:12, 132
12:53:12, 182
12:53:12, 195
12:53:12, 189
12:53:12, 184
12:53:12, 204
12:53:12, 227
12:53:12, 210
12:53:12, 176
12:53:12, 139
12:53:12, 97
12:53:12, 57
12:53:12, 48
12:53:12, 56
12:53:12, 64
12:53:12, 97
12:53:12, 116
12:53:12, 107
12:53:12, 118
12:53:12, 139
12:53:12, 137
12:53:12, 99
12:53:12, 71
12:53:12, 90
12:53:12, 102
12:53:12, 74
12:53:12, 11
12:53:12, -25
12:53:12, 36
12:53:12, 100
12:53:12, 86
12:53:12, 53
12:53:12, 67
12:53:12, 92
12:53:12, 96
12:53:12, 72
12:53:12, 66
12:53:12, 56
12:53:12, 69
12:53:12, 119
12:53:12, 122
12:53:12, 99
12:53:12, 108
12:53:12, 123
12:53:12, 139
12:53:12, 170
12:53:12, 193
12:53:12, 182
12:53:12, 149
12:53:12, 129
12:53:12, 144
12:53:12, 165
12:53:12, 170
12:53:12, 183
12:53:12, 189
12:53:12, 162
12:53:12, 130
12:53:12, 136
12:53:12, 137
12:53:12, 147
12:53:12, 169
12:53:12, 171
12:53:12, 147
12:53:12, 112
12:53:12, 85
12:53:12, 80
12:53:12, 85
12:53:12, 100
12:53:12, 107
12:53:12, 105
12:53:12, 109
12:53:12, 125
12:53:12, 136
12:53:12, 131
12:53:12, 128
12:53:12, 156
12:53:12, 149
12:53:12, 88
12:53:12, 58
12:53:12, 90
12:53:12, 101
12:53:12, 61
12:53:12, 2
12:53:12, -18
12:53:12, 10
12:53:12, 67
12:53:12, 105
12:53:12, 113
12:53:12, 77
12:53:12, 64
12:53:12, 61
12:53:12, 38
12:53:12, 42
12:53:12, 76
12:53:12, 108
12:53:12, 128
12:53:12, 100
12:53:12, 90
12:53:12, 97
12:53:12, 102
12:53:12, 102
12:53:12, 88
12:53:12, 85
12:53:12, 92
12:53:12, 104
12:53:12, 99
12:53:12, 89
12:53:12, 104
12:53:12, 134
12:53:12, 108
12:53:12, 114
12:53:12, 137
12:53:12, 145
12:53:12, 146
12:53:12, 116
12:53:12, 103
12:53:12, 97
12:53:12, 64
12:53:12, 48
12:53:12, 64
12:53:12, 98
12:53:12, 149
12:53:12, 172
12:53:12, 144
12:53:12, 102
12:53:12, 119
12:53:12, 150
12:53:12, 122
12:53:12, 92
12:53:12, 91
12:53:12, 97
12:53:12, 89
12:53:12, 60
12:53:12, 53
12:53:12, 65
12:53:12, 71
12:53:12, 101
12:53:12, 148
12:53:12, 155
12:53:12, 136
12:53:12, 100
12:53:12, 74
12:53:12, 72
12:53:12, 102
12:53:12, 129
12:53:12, 84
12:53:12, -5
12:53:12, 3
12:53:12, 71
12:53:12, 85
12:53:12, 58
12:53:12, 36
12:53:12, 33
12:53:12, 36
12:53:12, 36
12:53:12, 32
12:53:12, 32
12:53:12, 27
12:53:12, 0
12:53:12, -9
12:53:12, -17
12:53:12, 17
12:53:12, 69
12:53:12, 92
12:53:12, 96
12:53:12, 101
12:53:12, 113
12:53:12, 123
12:53:12, 87
12:53:12, 55
12:53:12, 60
12:53:12, 74
12:53:12, 70
12:53:12, 60
12:53:12, 51
12:53:12, 49
12:53:12, 50
12:53:12, 32
12:53:12, 36
12:53:12, 65
12:53:12, 91
12:53:12, 113
12:53:12, 81
12:53:12, 50
12:53:12, 43
12:53:12, 22
12:53:12, 20
12:53:12, 59
12:53:12, 58
12:53:12, 41
12:53:12, 60
12:53:12, 117
12:53:12, 148
12:53:12, 116
12:53:12, 66
12:53:12, 69
12:53:12, 90
12:53:12, 99
12:53:12, 77
12:53:12, 75
12:53:12, 101
12:53:12, 104
12:53:12, 90
12:53:12, 92
12:53:12, 113
12:53:12, 150
12:53:12, 168
12:53:12, 151
12:53:12, 150
12:53:12, 148
12:53:12, 129
12:53:12, 124
12:53:12, 147
12:53:12, 140
12:53:12, 137
12:53:12, 145
12:53:12, 133
12:53:12, 122
12:53:12, 124
12:53:12, 131
12:53:12, 137
12:53:12, 150
12:53:12, 154
12:53:12, 134
12:53:12, 119
12:53:12, 165
12:53:12, 359
12:53:12, 612
12:53:12, 809
12:53:12, 897
